,id,name,type,address,lon,lat,agr_type,rating
1083,2385,"ДОМА ИРКУТСК, архитектурно-дизайнерская фирма",Дизайнер интерьера,"ул.Степана Разина, 27, офис 1020, Иркутск, Иркутская обл., 664025 ",104.2789337,52.2825609,услуги,3.0
1084,2386,Янтарный Дом,Магазин товаров для дома,"ул. 3 Июля, 33А, Иркутск, Иркутская обл., 664022 ",104.2909093,52.2721313,магазины,0.0
1085,2387,Магазин товаров для дома,Магазин товаров для дома,"2-я Железнодорожная ул., 72, отдел 3, Иркутск, Иркутская обл., 664005 ",104.2500798,52.2790012,магазины,0.0
1086,2388,Одежда для дома,Магазин женской одежды,"ул. Академическая, 27, Иркутск, Иркутская обл., 664056 ",104.3007539,52.2336919,магазины,3.5
1087,2389,У дома,Продуктовый магазин,"ул. Алмазная, 3, Иркутск, Иркутская обл., 664058 ",104.2352973,52.2605766,магазины,4.5
1088,2390,Дома Сибири,Строительная компания,"ул. Ширямова, 24, Иркутск, Иркутская обл., 664047 ",104.3457228,52.2673329,индустриальные объекты,0.0
1089,2391,"дома, коттеджи, таунхаусы, дачи",Гостиница,"Ямская ул., 3, Иркутск, Иркутская обл., 664007 ",104.3042778,52.2797692,размещение,0.0
1090,2392,Товары для дома,Магазин товаров для дома,"ТЦ ""Ручей"", б-р Рябикова, 32Г, отдел 83, Иркутск, Иркутская обл., 664043 ",104.2073637,52.2644406,магазины,0.0
1091,2393,дома - проектирование и строительство домов,Генеральный подрядчик,"ул. Карла Либкнехта, 125, Иркутск, Иркутская обл., 664047 ",104.3123195,52.2773501,услуги,0.0
1092,2394,Зелёный Дом,Магазин товаров для дома,"ул. Дзержинского, 24А, Иркутск, Иркутская обл., 664003 ",104.2915281,52.2809393,магазины,0.0
1093,2395,Дома из блок-хауса,Строительная компания,"ул. Горького, 32 А, Иркутск, Иркутская обл., 664025 ",104.2837942,52.2834156,индустриальные объекты,0.0
1094,2396,Для дома,Магазин постельного белья,"Байкальская ул., д. 202/14, Иркутск, Иркутская обл., 664075 ",104.3231409,52.2557678,магазины,0.0
1095,2397,Все для дома,Магазин товаров для дома,"Снежная ул., 3, Зеленый Берег, Иркутская обл., 664056 ",104.3028458,52.2130328,магазины,2.0
1096,2398,МЕБЕЛЬ ДЛЯ ДОМА,Изготовитель мебели,"Ракитная ул., 10-а, Иркутск, Иркутская обл., 664043 ",104.206626,52.275517,магазины,0.0
1097,2399,Все для дома и ремонта,Магазин строительных товаров,"Байкальская ул., 279Б, Иркутск, Иркутская обл., 664000 ",104.3551967,52.2582877,магазины,5.0
1098,2400,Все для дома и рукоделия,Магазин товаров для дома,"ул. Лермонтова, 289, Иркутск, Иркутская обл., 664033 ",104.271383,52.245305,магазины,4.9
1099,2401,"Мастерская кухонной мебели ""Едим Дома""",Магазин кухонной мебели,"ул. Октябрьской Революции, д. 1 ТЦ Акцент, Иркутск, Иркутская обл., 664007 ",104.30016,52.290724,магазины,2.0
1100,2402,Чувство дома,Магазин штор,"ул. Карла Маркса, 31, Иркутск, Иркутская обл., 664011 ",104.2894028,52.2858609,магазины,0.0
1101,2403,Дома Вкуснее,Кафе,"ул. Карла Либкнехта, 121, Иркутск, Иркутская обл., 664047 ",104.3121896,52.2776192,питание,5.0
1102,2404,"ДОМ, салон мебели",Магазин мебели,"ул. Генерала Доватора, 4, Иркутск, Иркутская обл., 664014 ",104.2578811,52.3307117,магазины,4.2
1103,2405,Для дома и ремонта,Строительный магазин,"Волжская ул., 33, Иркутск, Иркутская обл., 664081 ",104.3194956,52.2656188,магазины,4.7
1104,2406,Все Для Дома И Ремонта,Строительный магазин,"ул. Зверева, 1, Иркутск, Иркутская обл., 664081 ",104.3286224,52.2673148,магазины,5.0
1105,2407,Сибирские Дома,Подрядчик,"ул. Стахановская, 49/1, Дзержинск, Иркутская обл., 664510 ",104.405343,52.2793605,услуги,0.0
1106,2408,"ООО ""Дубль Дом""",Строительство модульных домов,"ул. Баррикад, 60/5, оф. 14, Иркутск, Иркутская обл., 664019 ",104.3401864,52.2913949,услуги,0.0
1107,2409,Победа. Дома заводского изготовления,Строительная компания,"Байкальская ул., 346, Иркутск, Иркутская обл., 664050 ",104.3673172,52.2528381,индустриальные объекты,4.1
1108,2410,Деревянные дома,Строительство деревянных домов,"Депутатская ул., 89а, 14, Иркутск, Иркутская обл., 664047 ",104.3413351,52.2646736,услуги,0.0
1109,2411,Мастерская кухонной мебели «Едим Дома!»,Магазин кухонной мебели,"улица Академическая, д. 31 ТЦ Версаль, Иркутск, Иркутская обл., 664056 ",104.3021934,52.2335612,магазины,4.3
1110,2412,Сказка,Магазин товаров для дома,"ул. Лермонтова, 309Г, Иркутск, Иркутская обл., 664033 ",104.2723244,52.2437017,магазины,5.0
1111,2413,"ДЭФО, сеть салонов мебели для дома и офиса",Магазин мебели,"бул. Гагарина, 74, Иркутск, Иркутская обл., 664025 ",104.26726,52.28649,магазины,0.0
1112,2414,Мастерская кухонной мебели «Едим Дома!»,Магазин кухонной мебели,"ул. Рабочего Штаба д. 68, ТЦ Мебель Сити, Иркутск, Иркутская обл., 664000 ",104.30219,52.315455,магазины,0.0
1113,2415,Текстиль для дома,Магазин постельного белья,"Ямская ул., 51, Иркутск, Иркутская обл., 664007 ",104.3108822,52.284756,магазины,0.0
1114,2416,Финский Дом,Строительная компания,"Трудовая ул., 60, оф. 107, Иркутск, Иркутская обл., 664007 ",104.318569,52.27146,индустриальные объекты,0.0
1115,2417,"Строительная компания ""Дома Байкала""",Строительная компания,"ул. Декабрьских Событий, 102, Иркутск, Иркутская обл., 664007 ",104.3132222,52.2799806,индустриальные объекты,0.0
